Type,Code,Description,Injury,Injury Dx
D,W5381XS,"Bitten by other rodent, sequela                             ",C, 
D,W5389XD,"Other contact with other rodent, subsequent encounter       ",C, 
D,W5389XS,"Other contact with other rodent, sequela                    ",C, 
D,W540XXD,"Bitten by dog, subsequent encounter                         ",C, 
D,W540XXS,"Bitten by dog, sequela                                      ",C, 
D,W541XXD,"Struck by dog, subsequent encounter                         ",C, 
D,W541XXS,"Struck by dog, sequela                                      ",C, 
D,W548XXD,"Other contact with dog, subsequent encounter                ",C, 
D,W548XXS,"Other contact with dog, sequela                             ",C, 
D,W5501XD,"Bitten by cat, subsequent encounter                         ",C, 
D,W5501XS,"Bitten by cat, sequela                                      ",C, 
D,W5503XD,"Scratched by cat, subsequent encounter                      ",C, 
D,W5503XS,"Scratched by cat, sequela                                   ",C, 
D,W5509XD,"Other contact with cat, subsequent encounter                ",C, 
D,W5509XS,"Other contact with cat, sequela                             ",C, 
D,W5511XD,"Bitten by horse, subsequent encounter                       ",C, 
D,W5511XS,"Bitten by horse, sequela                                    ",C, 
D,W5512XD,"Struck by horse, subsequent encounter                       ",C, 
D,W5512XS,"Struck by horse, sequela                                    ",C, 
D,W5519XD,"Other contact with horse, subsequent encounter              ",C, 
D,W5519XS,"Other contact with horse, sequela                           ",C, 
D,W5521XD,"Bitten by cow, subsequent encounter                         ",C, 
D,W5521XS,"Bitten by cow, sequela                                      ",C, 
D,W5522XD,"Struck by cow, subsequent encounter                         ",C, 
D,W5522XS,"Struck by cow, sequela                                      ",C, 
D,W5529XD,"Other contact with cow, subsequent encounter                ",C, 
D,W5529XS,"Other contact with cow, sequela                             ",C, 
D,W5531XD,"Bitten by other hoof stock, subsequent encounter            ",C, 
D,W5531XS,"Bitten by other hoof stock, sequela                         ",C, 
D,W5532XD,"Struck by other hoof stock, subsequent encounter            ",C, 
D,W5532XS,"Struck by other hoof stock, sequela                         ",C, 
D,W5539XD,"Other contact with other hoof stock, subsequent encounter   ",C, 
D,W5539XS,"Other contact with other hoof stock, sequela                ",C, 
D,W5541XD,"Bitten by pig, subsequent encounter                         ",C, 
D,W5541XS,"Bitten by pig, sequela                                      ",C, 
D,W5542XD,"Struck by pig, subsequent encounter                         ",C, 
D,W5542XS,"Struck by pig, sequela                                      ",C, 
D,W5549XD,"Other contact with pig, subsequent encounter                ",C, 
D,W5549XS,"Other contact with pig, sequela                             ",C, 
D,W5551XD,"Bitten by raccoon, subsequent encounter                     ",C, 
D,W5551XS,"Bitten by raccoon, sequela                                  ",C, 
D,W5552XD,"Struck by raccoon, subsequent encounter                     ",C, 
D,W5552XS,"Struck by raccoon, sequela                                  ",C, 
D,W5559XD,"Other contact with raccoon, subsequent encounter            ",C, 
D,W5559XS,"Other contact with raccoon, sequela                         ",C, 
D,W5581XD,"Bitten by other mammals, subsequent encounter               ",C, 
D,W5581XS,"Bitten by other mammals, sequela                            ",C, 
D,W5582XD,"Struck by other mammals, subsequent encounter               ",C, 
D,W5582XS,"Struck by other mammals, sequela                            ",C, 
D,W5589XD,"Other contact with other mammals, subsequent encounter      ",C, 
D,W5589XS,"Other contact with other mammals, sequela                   ",C, 
D,W5601XD,"Bitten by dolphin, subsequent encounter                     ",C, 
D,W5601XS,"Bitten by dolphin, sequela                                  ",C, 
D,W5602XD,"Struck by dolphin, subsequent encounter                     ",C, 
D,W5602XS,"Struck by dolphin, sequela                                  ",C, 
D,W5609XD,"Other contact with dolphin, subsequent encounter            ",C, 
D,W5609XS,"Other contact with dolphin, sequela                         ",C, 
D,W5611XD,"Bitten by sea lion, subsequent encounter                    ",C, 
D,W5611XS,"Bitten by sea lion, sequela                                 ",C, 
D,W5612XD,"Struck by sea lion, subsequent encounter                    ",C, 
D,W5612XS,"Struck by sea lion, sequela                                 ",C, 
D,W5619XD,"Other contact with sea lion, subsequent encounter           ",C, 
D,W5619XS,"Other contact with sea lion, sequela                        ",C, 
D,W5621XD,"Bitten by orca, subsequent encounter                        ",C, 
D,W5621XS,"Bitten by orca, sequela                                     ",C, 
D,W5622XD,"Struck by orca, subsequent encounter                        ",C, 
D,W5622XS,"Struck by orca, sequela                                     ",C, 
D,W5629XD,"Other contact with orca, subsequent encounter               ",C, 
D,W5629XS,"Other contact with orca, sequela                            ",C, 
D,W5631XD,"Bitten by other marine mammals, subsequent encounter        ",C, 
D,W5631XS,"Bitten by other marine mammals, sequela                     ",C, 
D,W5632XD,"Struck by other marine mammals, subsequent encounter        ",C, 
D,W5632XS,"Struck by other marine mammals, sequela                     ",C, 
D,W5639XD,"Other contact with other marine mammals, subs encntr        ",C, 
D,W5639XS,"Other contact with other marine mammals, sequela            ",C, 
D,W5641XD,"Bitten by shark, subsequent encounter                       ",C, 
D,W5641XS,"Bitten by shark, sequela                                    ",C, 
D,W5642XD,"Struck by shark, subsequent encounter                       ",C, 
D,W5642XS,"Struck by shark, sequela                                    ",C, 
D,W5649XD,"Other contact with shark, subsequent encounter              ",C, 
D,W5649XS,"Other contact with shark, sequela                           ",C, 
D,W5651XD,"Bitten by other fish, subsequent encounter                  ",C, 
D,W5651XS,"Bitten by other fish, sequela                               ",C, 
D,W5652XD,"Struck by other fish, subsequent encounter                  ",C, 
D,W5652XS,"Struck by other fish, sequela                               ",C, 
D,W5659XD,"Other contact with other fish, subsequent encounter         ",C, 
D,W5659XS,"Other contact with other fish, sequela                      ",C, 
D,W5681XD,"Bitten by other nonvenomous marine animals, subs encntr     ",C, 
D,W5681XS,"Bitten by other nonvenomous marine animals, sequela         ",C, 
D,W5682XD,"Struck by other nonvenomous marine animals, subs encntr     ",C, 
D,W5682XS,"Struck by other nonvenomous marine animals, sequela         ",C, 
D,W5689XD,"Oth contact with oth nonvenomous marine animals, subs encntr",C, 
D,W5689XS,"Other contact with other nonvenomous marine animals, sequela",C, 
D,W57XXXD,"Bit/stung by nonvenom insect & oth nonvenom arthropods, subs",C, 
D,W57XXXS,"Bit/stung by nonvenom insect & oth nonvenom arthropods, sqla",C, 
D,W5801XD,"Bitten by alligator, subsequent encounter                   ",C, 
D,W5801XS,"Bitten by alligator, sequela                                ",C, 
D,W5802XD,"Struck by alligator, subsequent encounter                   ",C, 
D,W5802XS,"Struck by alligator, sequela                                ",C, 
D,W5803XD,"Crushed by alligator, subsequent encounter                  ",C, 
D,W5803XS,"Crushed by alligator, sequela                               ",C, 
D,W5809XD,"Other contact with alligator, subsequent encounter          ",C, 
D,W5809XS,"Other contact with alligator, sequela                       ",C, 
D,W5811XD,"Bitten by crocodile, subsequent encounter                   ",C, 
D,W5811XS,"Bitten by crocodile, sequela                                ",C, 
D,W5812XD,"Struck by crocodile, subsequent encounter                   ",C, 
D,W5812XS,"Struck by crocodile, sequela                                ",C, 
D,W5813XD,"Crushed by crocodile, subsequent encounter                  ",C, 
D,W5813XS,"Crushed by crocodile, sequela                               ",C, 
D,W5819XD,"Other contact with crocodile, subsequent encounter          ",C, 
D,W5819XS,"Other contact with crocodile, sequela                       ",C, 
D,W5901XD,"Bitten by nonvenomous lizards, subsequent encounter         ",C, 
D,W5901XS,"Bitten by nonvenomous lizards, sequela                      ",C, 
D,W5902XD,"Struck by nonvenomous lizards, subsequent encounter         ",C, 
D,W5902XS,"Struck by nonvenomous lizards, sequela                      ",C, 
D,W5909XD,"Other contact with nonvenomous lizards, subsequent encounter",C, 
D,W5909XS,"Other contact with nonvenomous lizards, sequela             ",C, 
D,W5911XD,"Bitten by nonvenomous snake, subsequent encounter           ",C, 
D,W5911XS,"Bitten by nonvenomous snake, sequela                        ",C, 
D,W5912XD,"Struck by nonvenomous snake, subsequent encounter           ",C, 
D,W5912XS,"Struck by nonvenomous snake, sequela                        ",C, 
D,W5913XD,"Crushed by nonvenomous snake, subsequent encounter          ",C, 
D,W5913XS,"Crushed by nonvenomous snake, sequela                       ",C, 
D,W5919XD,"Other contact with nonvenomous snake, subsequent encounter  ",C, 
D,W5919XS,"Other contact with nonvenomous snake, sequela               ",C, 
D,W5921XD,"Bitten by turtle, subsequent encounter                      ",C, 
D,W5921XS,"Bitten by turtle, sequela                                   ",C, 
D,W5922XD,"Struck by turtle, subsequent encounter                      ",C, 
D,W5922XS,"Struck by turtle, sequela                                   ",C, 
D,W5929XD,"Other contact with turtle, subsequent encounter             ",C, 
D,W5929XS,"Other contact with turtle, sequela                          ",C, 
D,W5981XD,"Bitten by other nonvenomous reptiles, subsequent encounter  ",C, 
D,W5981XS,"Bitten by other nonvenomous reptiles, sequela               ",C, 
D,W5982XD,"Struck by other nonvenomous reptiles, subsequent encounter  ",C, 
D,W5982XS,"Struck by other nonvenomous reptiles, sequela               ",C, 
D,W5983XD,"Crushed by other nonvenomous reptiles, subsequent encounter ",C, 
D,W5983XS,"Crushed by other nonvenomous reptiles, sequela              ",C, 
D,W5989XD,"Other contact with other nonvenomous reptiles, subs encntr  ",C, 
D,W5989XS,"Other contact with other nonvenomous reptiles, sequela      ",C, 
D,W60XXXD,"Cntct w nonvenom plant thorns & spines & sharp leaves, subs ",C, 
D,W60XXXS,"Cntct w nonvenom plant thorns & spines & sharp leaves, sqla ",C, 
D,W6101XD,"Bitten by parrot, subsequent encounter                      ",C, 
D,W6101XS,"Bitten by parrot, sequela                                   ",C, 
D,W6102XD,"Struck by parrot, subsequent encounter                      ",C, 
D,W6102XS,"Struck by parrot, sequela                                   ",C, 
D,W6109XD,"Other contact with parrot, subsequent encounter             ",C, 
D,W6109XS,"Other contact with parrot, sequela                          ",C, 
D,W6111XD,"Bitten by macaw, subsequent encounter                       ",C, 
D,W6111XS,"Bitten by macaw, sequela                                    ",C, 
D,W6112XD,"Struck by macaw, subsequent encounter                       ",C, 
D,W6112XS,"Struck by macaw, sequela                                    ",C, 
D,W6119XD,"Other contact with macaw, subsequent encounter              ",C, 
D,W6119XS,"Other contact with macaw, sequela                           ",C, 
D,W6121XD,"Bitten by other psittacines, subsequent encounter           ",C, 
D,W6121XS,"Bitten by other psittacines, sequela                        ",C, 
D,W6122XD,"Struck by other psittacines, subsequent encounter           ",C, 
D,W6122XS,"Struck by other psittacines, sequela                        ",C, 
D,W6129XD,"Other contact with other psittacines, subsequent encounter  ",C, 
D,W6129XS,"Other contact with other psittacines, sequela               ",C, 
D,W6132XD,"Struck by chicken, subsequent encounter                     ",C, 
D,W6132XS,"Struck by chicken, sequela                                  ",C, 
D,W6133XD,"Pecked by chicken, subsequent encounter                     ",C, 
D,W6133XS,"Pecked by chicken, sequela                                  ",C, 
D,W6139XD,"Other contact with chicken, subsequent encounter            ",C, 
D,W6139XS,"Other contact with chicken, sequela                         ",C, 
D,W6142XD,"Struck by turkey, subsequent encounter                      ",C, 
D,W6142XS,"Struck by turkey, sequela                                   ",C, 
D,W6143XD,"Pecked by turkey, subsequent encounter                      ",C, 
D,W6143XS,"Pecked by turkey, sequela                                   ",C, 
D,W6149XD,"Other contact with turkey, subsequent encounter             ",C, 
D,W6149XS,"Other contact with turkey, sequela                          ",C, 
D,W6151XD,"Bitten by goose, subsequent encounter                       ",C, 
D,W6151XS,"Bitten by goose, sequela                                    ",C, 
D,W6152XD,"Struck by goose, subsequent encounter                       ",C, 
D,W6152XS,"Struck by goose, sequela                                    ",C, 
D,W6159XD,"Other contact with goose, subsequent encounter              ",C, 
D,W6159XS,"Other contact with goose, sequela                           ",C, 
