Type,Code,Description,Injury,Injury Dx
D,S72331A,"Displaced oblique fracture of shaft of right femur, init    ", ,Y
D,S72331B,"Displ oblique fx shaft of r femur, init for opn fx type I/2 ", ,Y
D,S72331C,"Displ oblique fx shaft of r femr, 7thC                      ", ,Y
D,S72332A,"Displaced oblique fracture of shaft of left femur, init     ", ,Y
D,S72332B,"Displ oblique fx shaft of l femur, init for opn fx type I/2 ", ,Y
D,S72332C,"Displ oblique fx shaft of l femr, 7thC                      ", ,Y
D,S72333A,"Displaced oblique fracture of shaft of unsp femur, init     ", ,Y
D,S72333B,"Displ oblique fx shaft of unsp femr, 7thB                   ", ,Y
D,S72333C,"Displ oblique fx shaft of unsp femr, 7thC                   ", ,Y
D,S72334A,"Nondisplaced oblique fracture of shaft of right femur, init ", ,Y
D,S72334B,"Nondisp oblique fx shaft of r femr, init for opn fx type I/2", ,Y
D,S72334C,"Nondisp oblique fx shaft of r femr, 7thC                    ", ,Y
D,S72335A,"Nondisplaced oblique fracture of shaft of left femur, init  ", ,Y
D,S72335B,"Nondisp oblique fx shaft of l femr, init for opn fx type I/2", ,Y
D,S72335C,"Nondisp oblique fx shaft of l femr, 7thC                    ", ,Y
D,S72336A,"Nondisplaced oblique fracture of shaft of unsp femur, init  ", ,Y
D,S72336B,"Nondisp oblique fx shaft of unsp femr, 7thB                 ", ,Y
D,S72336C,"Nondisp oblique fx shaft of unsp femr, 7thC                 ", ,Y
D,S72341A,"Displaced spiral fracture of shaft of right femur, init     ", ,Y
D,S72341B,"Displ spiral fx shaft of r femur, init for opn fx type I/2  ", ,Y
D,S72341C,"Displ spiral fx shaft of r femr, init for opn fx type 3A/B/C", ,Y
D,S72342A,"Displaced spiral fracture of shaft of left femur, init      ", ,Y
D,S72342B,"Displ spiral fx shaft of l femur, init for opn fx type I/2  ", ,Y
D,S72342C,"Displ spiral fx shaft of l femr, init for opn fx type 3A/B/C", ,Y
D,S72343A,"Displaced spiral fracture of shaft of unsp femur, init      ", ,Y
D,S72343B,"Displ spiral fx shaft of unsp femr, init for opn fx type I/2", ,Y
D,S72343C,"Displ spiral fx shaft of unsp femr, 7thC                    ", ,Y
D,S72344A,"Nondisplaced spiral fracture of shaft of right femur, init  ", ,Y
D,S72344B,"Nondisp spiral fx shaft of r femur, init for opn fx type I/2", ,Y
D,S72344C,"Nondisp spiral fx shaft of r femr, 7thC                     ", ,Y
D,S72345A,"Nondisplaced spiral fracture of shaft of left femur, init   ", ,Y
D,S72345B,"Nondisp spiral fx shaft of l femur, init for opn fx type I/2", ,Y
D,S72345C,"Nondisp spiral fx shaft of l femr, 7thC                     ", ,Y
D,S72346A,"Nondisplaced spiral fracture of shaft of unsp femur, init   ", ,Y
D,S72346B,"Nondisp spiral fx shaft of unsp femr, 7thB                  ", ,Y
D,S72346C,"Nondisp spiral fx shaft of unsp femr, 7thC                  ", ,Y
D,S72351A,"Displaced comminuted fracture of shaft of right femur, init ", ,Y
D,S72351B,"Displ commnt fx shaft of r femur, init for opn fx type I/2  ", ,Y
D,S72351C,"Displ commnt fx shaft of r femr, init for opn fx type 3A/B/C", ,Y
D,S72352A,"Displaced comminuted fracture of shaft of left femur, init  ", ,Y
D,S72352B,"Displ commnt fx shaft of l femur, init for opn fx type I/2  ", ,Y
D,S72352C,"Displ commnt fx shaft of l femr, init for opn fx type 3A/B/C", ,Y
D,S72353A,"Displaced comminuted fracture of shaft of unsp femur, init  ", ,Y
D,S72353B,"Displ commnt fx shaft of unsp femr, init for opn fx type I/2", ,Y
D,S72353C,"Displ commnt fx shaft of unsp femr, 7thC                    ", ,Y
D,S72354A,"Nondisp comminuted fracture of shaft of right femur, init   ", ,Y
D,S72354B,"Nondisp commnt fx shaft of r femur, init for opn fx type I/2", ,Y
D,S72354C,"Nondisp commnt fx shaft of r femr, 7thC                     ", ,Y
D,S72355A,"Nondisp comminuted fracture of shaft of left femur, init    ", ,Y
D,S72355B,"Nondisp commnt fx shaft of l femur, init for opn fx type I/2", ,Y
D,S72355C,"Nondisp commnt fx shaft of l femr, 7thC                     ", ,Y
D,S72356A,"Nondisp comminuted fracture of shaft of unsp femur, init    ", ,Y
D,S72356B,"Nondisp commnt fx shaft of unsp femr, 7thB                  ", ,Y
D,S72356C,"Nondisp commnt fx shaft of unsp femr, 7thC                  ", ,Y
D,S72361A,"Displaced segmental fracture of shaft of right femur, init  ", ,Y
D,S72361B,"Displ seg fx shaft of r femur, init for opn fx type I/2     ", ,Y
D,S72361C,"Displ seg fx shaft of r femur, init for opn fx type 3A/B/C  ", ,Y
D,S72362A,"Displaced segmental fracture of shaft of left femur, init   ", ,Y
D,S72362B,"Displ seg fx shaft of l femur, init for opn fx type I/2     ", ,Y
D,S72362C,"Displ seg fx shaft of l femur, init for opn fx type 3A/B/C  ", ,Y
D,S72363A,"Displaced segmental fracture of shaft of unsp femur, init   ", ,Y
D,S72363B,"Displ seg fx shaft of unsp femur, init for opn fx type I/2  ", ,Y
D,S72363C,"Displ seg fx shaft of unsp femr, init for opn fx type 3A/B/C", ,Y
D,S72364A,"Nondisp segmental fracture of shaft of right femur, init    ", ,Y
D,S72364B,"Nondisp seg fx shaft of r femur, init for opn fx type I/2   ", ,Y
D,S72364C,"Nondisp seg fx shaft of r femur, init for opn fx type 3A/B/C", ,Y
D,S72365A,"Nondisplaced segmental fracture of shaft of left femur, init", ,Y
D,S72365B,"Nondisp seg fx shaft of l femur, init for opn fx type I/2   ", ,Y
D,S72365C,"Nondisp seg fx shaft of l femur, init for opn fx type 3A/B/C", ,Y
D,S72366A,"Nondisplaced segmental fracture of shaft of unsp femur, init", ,Y
D,S72366B,"Nondisp seg fx shaft of unsp femur, init for opn fx type I/2", ,Y
D,S72366C,"Nondisp seg fx shaft of unsp femr, 7thC                     ", ,Y
D,S72391A,"Oth fracture of shaft of right femur, init for clos fx      ", ,Y
D,S72391B,"Oth fx shaft of right femur, init for opn fx type I/2       ", ,Y
D,S72391C,"Oth fx shaft of right femur, init for opn fx type 3A/B/C    ", ,Y
D,S72392A,"Oth fracture of shaft of left femur, init for clos fx       ", ,Y
D,S72392B,"Oth fx shaft of left femur, init for opn fx type I/2        ", ,Y
D,S72392C,"Oth fx shaft of left femur, init for opn fx type 3A/B/C     ", ,Y
D,S72399A,"Oth fracture of shaft of unsp femur, init for clos fx       ", ,Y
D,S72399B,"Oth fx shaft of unsp femur, init for opn fx type I/2        ", ,Y
D,S72399C,"Oth fx shaft of unsp femur, init for opn fx type 3A/B/C     ", ,Y
D,S72401A,"Unsp fracture of lower end of right femur, init for clos fx ", ,Y
D,S72401B,"Unsp fx lower end of right femur, init for opn fx type I/2  ", ,Y
D,S72401C,"Unsp fx lower end of r femur, init for opn fx type 3A/B/C   ", ,Y
D,S72402A,"Unsp fracture of lower end of left femur, init for clos fx  ", ,Y
D,S72402B,"Unsp fx lower end of left femur, init for opn fx type I/2   ", ,Y
D,S72402C,"Unsp fx lower end of left femur, init for opn fx type 3A/B/C", ,Y
D,S72409A,"Unsp fracture of lower end of unsp femur, init for clos fx  ", ,Y
D,S72409B,"Unsp fx lower end of unsp femur, init for opn fx type I/2   ", ,Y
D,S72409C,"Unsp fx lower end of unsp femur, init for opn fx type 3A/B/C", ,Y
D,S72411A,"Displaced unsp condyle fx lower end of right femur, init    ", ,Y
D,S72411B,"Displ unsp condyle fx low end r femr, 7thB                  ", ,Y
D,S72411C,"Displ unsp condyle fx low end r femr, 7thC                  ", ,Y
D,S72412A,"Displaced unsp condyle fx lower end of left femur, init     ", ,Y
D,S72412B,"Displ unsp condyle fx low end l femr, 7thB                  ", ,Y
D,S72412C,"Displ unsp condyle fx low end l femr, 7thC                  ", ,Y
D,S72413A,"Displaced unsp condyle fx lower end of unsp femur, init     ", ,Y
D,S72413B,"Displ unsp condyle fx low end unsp femr, 7thB               ", ,Y
D,S72413C,"Displ unsp condyle fx low end unsp femr, 7thC               ", ,Y
D,S72414A,"Nondisp unsp condyle fx lower end of right femur, init      ", ,Y
D,S72414B,"Nondisp unsp condyle fx low end r femr, 7thB                ", ,Y
D,S72414C,"Nondisp unsp condyle fx low end r femr, 7thC                ", ,Y
D,S72415A,"Nondisp unsp condyle fx lower end of left femur, init       ", ,Y
D,S72415B,"Nondisp unsp condyle fx low end l femr, 7thB                ", ,Y
D,S72415C,"Nondisp unsp condyle fx low end l femr, 7thC                ", ,Y
D,S72416A,"Nondisp unsp condyle fx lower end of unsp femur, init       ", ,Y
D,S72416B,"Nondisp unsp condyle fx low end unsp femr, 7thB             ", ,Y
D,S72416C,"Nondisp unsp condyle fx low end unsp femr, 7thC             ", ,Y
D,S72421A,"Disp fx of lateral condyle of right femur, init for clos fx ", ,Y
D,S72421B,"Disp fx of lateral condyle of r femr, 7thB                  ", ,Y
D,S72421C,"Disp fx of lateral condyle of r femr, 7thC                  ", ,Y
D,S72422A,"Disp fx of lateral condyle of left femur, init for clos fx  ", ,Y
D,S72422B,"Disp fx of lateral condyle of l femr, 7thB                  ", ,Y
D,S72422C,"Disp fx of lateral condyle of l femr, 7thC                  ", ,Y
D,S72423A,"Disp fx of lateral condyle of unsp femur, init for clos fx  ", ,Y
D,S72423B,"Disp fx of lateral condyle of unsp femr, 7thB               ", ,Y
D,S72423C,"Disp fx of lateral condyle of unsp femr, 7thC               ", ,Y
D,S72424A,"Nondisp fx of lateral condyle of right femur, init          ", ,Y
D,S72424B,"Nondisp fx of lateral condyle of r femr, 7thB               ", ,Y
D,S72424C,"Nondisp fx of lateral condyle of r femr, 7thC               ", ,Y
D,S72425A,"Nondisp fx of lateral condyle of left femur, init           ", ,Y
D,S72425B,"Nondisp fx of lateral condyle of l femr, 7thB               ", ,Y
D,S72425C,"Nondisp fx of lateral condyle of l femr, 7thC               ", ,Y
D,S72426A,"Nondisp fx of lateral condyle of unsp femur, init           ", ,Y
D,S72426B,"Nondisp fx of lateral condyle of unsp femr, 7thB            ", ,Y
D,S72426C,"Nondisp fx of lateral condyle of unsp femr, 7thC            ", ,Y
D,S72431A,"Disp fx of medial condyle of right femur, init for clos fx  ", ,Y
D,S72431B,"Disp fx of med condyle of r femur, init for opn fx type I/2 ", ,Y
D,S72431C,"Disp fx of med condyle of r femr, 7thC                      ", ,Y
D,S72432A,"Disp fx of medial condyle of left femur, init for clos fx   ", ,Y
D,S72432B,"Disp fx of med condyle of l femur, init for opn fx type I/2 ", ,Y
D,S72432C,"Disp fx of med condyle of l femr, 7thC                      ", ,Y
D,S72433A,"Disp fx of medial condyle of unsp femur, init for clos fx   ", ,Y
D,S72433B,"Disp fx of med condyle of unsp femr, 7thB                   ", ,Y
D,S72433C,"Disp fx of med condyle of unsp femr, 7thC                   ", ,Y
D,S72434A,"Nondisp fx of medial condyle of right femur, init           ", ,Y
D,S72434B,"Nondisp fx of med condyle of r femr, 7thB                   ", ,Y
D,S72434C,"Nondisp fx of med condyle of r femr, 7thC                   ", ,Y
D,S72435A,"Nondisp fx of medial condyle of left femur, init for clos fx", ,Y
D,S72435B,"Nondisp fx of med condyle of l femr, 7thB                   ", ,Y
D,S72435C,"Nondisp fx of med condyle of l femr, 7thC                   ", ,Y
D,S72436A,"Nondisp fx of medial condyle of unsp femur, init for clos fx", ,Y
D,S72436B,"Nondisp fx of med condyle of unsp femr, 7thB                ", ,Y
D,S72436C,"Nondisp fx of med condyle of unsp femr, 7thC                ", ,Y
D,S72441A,"Disp fx of lower epiphysis (separation) of right femur, init", ,Y
D,S72441B,"Disp fx of low epiphy (separation) of r femr, 7thB          ", ,Y
D,S72441C,"Disp fx of low epiphy (separation) of r femr, 7thC          ", ,Y
D,S72442A,"Disp fx of lower epiphysis (separation) of left femur, init ", ,Y
D,S72442B,"Disp fx of low epiphy (separation) of l femr, 7thB          ", ,Y
D,S72442C,"Disp fx of low epiphy (separation) of l femr, 7thC          ", ,Y
D,S72443A,"Disp fx of lower epiphysis (separation) of unsp femur, init ", ,Y
D,S72443B,"Disp fx of low epiphy (separation) of unsp femr, 7thB       ", ,Y
D,S72443C,"Disp fx of low epiphy (separation) of unsp femr, 7thC       ", ,Y
D,S72444A,"Nondisp fx of lower epiphysis (separation) of r femur, init ", ,Y
D,S72444B,"Nondisp fx of low epiphy (separation) of r femr, 7thB       ", ,Y
D,S72444C,"Nondisp fx of low epiphy (separation) of r femr, 7thC       ", ,Y
D,S72445A,"Nondisp fx of lower epiphysis (separation) of l femur, init ", ,Y
D,S72445B,"Nondisp fx of low epiphy (separation) of l femr, 7thB       ", ,Y
D,S72445C,"Nondisp fx of low epiphy (separation) of l femr, 7thC       ", ,Y
D,S72446A,"Nondisp fx of lower epiphy (separation) of unsp femur, init ", ,Y
D,S72446B,"Nondisp fx of low epiphy (separation) of unsp femr, 7thB    ", ,Y
D,S72446C,"Nondisp fx of low epiphy (separation) of unsp femr, 7thC    ", ,Y
D,S72451A,"Displ suprcndl fx w/o intrcndl extn lower end r femur, init ", ,Y
D,S72451B,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thB    ", ,Y
D,S72451C,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thC    ", ,Y
D,S72452A,"Displ suprcndl fx w/o intrcndl extn lower end l femur, init ", ,Y
D,S72452B,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thB    ", ,Y
D,S72452C,"Displ suprcndl fx w/o intrcndl extn low end l femr, 7thC    ", ,Y
D,S72453A,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, init ", ,Y
D,S72453B,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thB ", ,Y
D,S72453C,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, 7thC ", ,Y
D,S72454A,"Nondisp suprcndl fx w/o intrcndl extn lower end r femr, init", ,Y
D,S72454B,"Nondisp suprcndl fx w/o intrcndl extn low end r femr, 7thB  ", ,Y
D,S72454C,"Nondisp suprcndl fx w/o intrcndl extn low end r femr, 7thC  ", ,Y
D,S72455A,"Nondisp suprcndl fx w/o intrcndl extn lower end l femr, init", ,Y
D,S72455B,"Nondisp suprcndl fx w/o intrcndl extn low end l femr, 7thB  ", ,Y
D,S72455C,"Nondisp suprcndl fx w/o intrcndl extn low end l femr, 7thC  ", ,Y
D,S72456A,"Nondisp suprcndl fx w/o intrcndl extn low end unsp femr,init", ,Y
D,S72456B,"Nondisp suprcndl fx w/o intrcndl extn low end unsp femr,7thB", ,Y
D,S72456C,"Nondisp suprcndl fx w/o intrcndl extn low end unsp femr,7thC", ,Y
D,S72461A,"Displ suprcndl fx w intrcndl extn lower end of r femur, init", ,Y
D,S72461B,"Displ suprcndl fx w intrcndl extn low end r femr, 7thB      ", ,Y
D,S72461C,"Displ suprcndl fx w intrcndl extn low end r femr, 7thC      ", ,Y
D,S72462A,"Displ suprcndl fx w intrcndl extn lower end of l femur, init", ,Y
D,S72462B,"Displ suprcndl fx w intrcndl extn low end l femr, 7thB      ", ,Y
D,S72462C,"Displ suprcndl fx w intrcndl extn low end l femr, 7thC      ", ,Y
D,S72463A,"Displ suprcndl fx w intrcndl extn lower end unsp femur, init", ,Y
D,S72463B,"Displ suprcndl fx w intrcndl extn low end unsp femr, 7thB   ", ,Y
D,S72463C,"Displ suprcndl fx w intrcndl extn low end unsp femr, 7thC   ", ,Y
D,S72464A,"Nondisp suprcndl fx w intrcndl extn lower end r femur, init ", ,Y
D,S72464B,"Nondisp suprcndl fx w intrcndl extn low end r femr, 7thB    ", ,Y
D,S72464C,"Nondisp suprcndl fx w intrcndl extn low end r femr, 7thC    ", ,Y
D,S72465A,"Nondisp suprcndl fx w intrcndl extn lower end l femur, init ", ,Y
D,S72465B,"Nondisp suprcndl fx w intrcndl extn low end l femr, 7thB    ", ,Y
D,S72465C,"Nondisp suprcndl fx w intrcndl extn low end l femr, 7thC    ", ,Y
D,S72466A,"Nondisp suprcndl fx w intrcndl extn low end unsp femr, init ", ,Y
D,S72466B,"Nondisp suprcndl fx w intrcndl extn low end unsp femr, 7thB ", ,Y
D,S72466C,"Nondisp suprcndl fx w intrcndl extn low end unsp femr, 7thC ", ,Y
D,S72471A,"Torus fracture of lower end of right femur, init for clos fx", ,Y
D,S72472A,"Torus fracture of lower end of left femur, init for clos fx ", ,Y
D,S72479A,"Torus fracture of lower end of unsp femur, init for clos fx ", ,Y
D,S72491A,"Oth fracture of lower end of right femur, init for clos fx  ", ,Y
D,S72491B,"Oth fx lower end of right femur, init for opn fx type I/2   ", ,Y
D,S72491C,"Oth fx lower end of right femur, init for opn fx type 3A/B/C", ,Y
D,S72492A,"Oth fracture of lower end of left femur, init for clos fx   ", ,Y
D,S72492B,"Oth fx lower end of left femur, init for opn fx type I/2    ", ,Y
D,S72492C,"Oth fx lower end of left femur, init for opn fx type 3A/B/C ", ,Y
D,S72499A,"Oth fracture of lower end of unsp femur, init for clos fx   ", ,Y
D,S72499B,"Oth fx lower end of unsp femur, init for opn fx type I/2    ", ,Y
D,S72499C,"Oth fx lower end of unsp femur, init for opn fx type 3A/B/C ", ,Y
D,S728X1A,"Oth fracture of right femur, init encntr for closed fracture", ,Y
D,S728X1B,"Oth fracture of right femur, init for opn fx type I/2       ", ,Y
D,S728X1C,"Oth fracture of right femur, init for opn fx type 3A/B/C    ", ,Y
D,S728X2A,"Oth fracture of left femur, init encntr for closed fracture ", ,Y
D,S728X2B,"Oth fracture of left femur, init for opn fx type I/2        ", ,Y
D,S728X2C,"Oth fracture of left femur, init for opn fx type 3A/B/C     ", ,Y
D,S728X9A,"Oth fracture of unsp femur, init encntr for closed fracture ", ,Y
D,S728X9B,"Oth fracture of unsp femur, init for opn fx type I/2        ", ,Y
D,S728X9C,"Oth fracture of unsp femur, init for opn fx type 3A/B/C     ", ,Y
D,S7290XA,"Unsp fracture of unsp femur, init encntr for closed fracture", ,Y
D,S7290XB,"Unsp fracture of unsp femur, init for opn fx type I/2       ", ,Y
D,S7290XC,"Unsp fracture of unsp femur, init for opn fx type 3A/B/C    ", ,Y
D,S7291XA,"Unsp fracture of right femur, init for clos fx              ", ,Y
D,S7291XB,"Unsp fracture of right femur, init for opn fx type I/2      ", ,Y
