Type,Code,Description,Injury,Injury Dx
D,V5960XD,"Occup of pk-up/van injured in clsn w unsp mv in traf, subs  ",C, 
D,V5960XS,"Occup of pk-up/van inj in clsn w unsp mv in traf, sequela   ",C, 
D,V5969XD,"Occup of pk-up/van injured in clsn w oth mv in traf, subs   ",C, 
D,V5969XS,"Occup of pk-up/van injured in clsn w oth mv in traf, sequela",C, 
D,V5981XD,"Occ of pk-up/van injured in trnsp acc w miltry vehicle, subs",C, 
D,V5981XS,"Occ of pk-up/van inj in trnsp acc w miltry vehicle, sequela ",C, 
D,V5988XD,"Occupant of pk-up/van injured in oth trnsp acc, subs        ",C, 
D,V5988XS,"Occupant of pk-up/van injured in oth trnsp acc, sequela     ",C, 
D,V599XXD,"Occupant (driver) of pk-up/van injured in unsp traf, subs   ",C, 
D,V599XXS,"Occupant (driver) of pk-up/van injured in unsp traf, sequela",C, 
D,V600XXD,"Driver of hv veh injured in clsn w ped/anml nontraf, subs   ",C, 
D,V600XXS,"Driver of hv veh injured in clsn w ped/anml nontraf, sequela",C, 
D,V601XXD,"Passenger in hv veh injured in clsn w ped/anml nontraf, subs",C, 
D,V601XXS,"Pasngr in hv veh injured in clsn w ped/anml nontraf, sequela",C, 
D,V602XXD,"Person outside hv veh inj in clsn w ped/anml nontraf, subs  ",C, 
D,V602XXS,"Person outsd hv veh inj in clsn w ped/anml nontraf, sequela ",C, 
D,V603XXD,"Occup of hv veh injured in clsn w ped/anml nontraf, subs    ",C, 
D,V603XXS,"Occup of hv veh injured in clsn w ped/anml nontraf, sequela ",C, 
D,V604XXD,"Prsn brd/alit hv veh injured in collision w ped/anml, subs  ",C, 
D,V604XXS,"Prsn brd/alit hv veh injured in clsn w ped/anml, sequela    ",C, 
D,V605XXD,"Driver of hv veh injured in clsn w ped/anml in traf, subs   ",C, 
D,V605XXS,"Driver of hv veh injured in clsn w ped/anml in traf, sequela",C, 
D,V606XXD,"Passenger in hv veh injured in clsn w ped/anml in traf, subs",C, 
D,V606XXS,"Pasngr in hv veh injured in clsn w ped/anml in traf, sequela",C, 
D,V607XXD,"Person outside hv veh inj in clsn w ped/anml in traf, subs  ",C, 
D,V607XXS,"Person outsd hv veh inj in clsn w ped/anml in traf, sequela ",C, 
D,V609XXD,"Occup of hv veh injured in clsn w ped/anml in traf, subs    ",C, 
D,V609XXS,"Occup of hv veh injured in clsn w ped/anml in traf, sequela ",C, 
D,V610XXD,"Driver of hv veh injured in clsn w pedl cyc nontraf, subs   ",C, 
D,V610XXS,"Driver of hv veh injured in clsn w pedl cyc nontraf, sequela",C, 
D,V611XXD,"Passenger in hv veh injured in clsn w pedl cyc nontraf, subs",C, 
D,V611XXS,"Pasngr in hv veh injured in clsn w pedl cyc nontraf, sequela",C, 
D,V612XXD,"Person outside hv veh inj in clsn w pedl cyc nontraf, subs  ",C, 
D,V612XXS,"Person outsd hv veh inj in clsn w pedl cyc nontraf, sequela ",C, 
D,V613XXD,"Occup of hv veh injured in clsn w pedl cyc nontraf, subs    ",C, 
D,V613XXS,"Occup of hv veh injured in clsn w pedl cyc nontraf, sequela ",C, 
D,V614XXD,"Prsn brd/alit hv veh inj in clsn w pedl cyc wh brd/alit,subs",C, 
D,V614XXS,"Prsn brd/alit hv veh inj in clsn w pedl cyc wh brd/alit,sqla",C, 
D,V615XXD,"Driver of hv veh injured in clsn w pedl cyc in traf, subs   ",C, 
D,V615XXS,"Driver of hv veh injured in clsn w pedl cyc in traf, sequela",C, 
D,V616XXD,"Passenger in hv veh injured in clsn w pedl cyc in traf, subs",C, 
D,V616XXS,"Pasngr in hv veh injured in clsn w pedl cyc in traf, sequela",C, 
D,V617XXD,"Person outside hv veh inj in clsn w pedl cyc in traf, subs  ",C, 
D,V617XXS,"Person outsd hv veh inj in clsn w pedl cyc in traf, sequela ",C, 
D,V619XXD,"Occup of hv veh injured in clsn w pedl cyc in traf, subs    ",C, 
D,V619XXS,"Occup of hv veh injured in clsn w pedl cyc in traf, sequela ",C, 
D,V620XXD,"Driver of hv veh injured in clsn w 2/3-whl mv nontraf, subs ",C, 
D,V620XXS,"Driver of hv veh inj in clsn w 2/3-whl mv nontraf, sequela  ",C, 
D,V621XXD,"Pasngr in hv veh injured in clsn w 2/3-whl mv nontraf, subs ",C, 
D,V621XXS,"Pasngr in hv veh inj in clsn w 2/3-whl mv nontraf, sequela  ",C, 
D,V622XXD,"Person outside hv veh inj in clsn w 2/3-whl mv nontraf, subs",C, 
D,V622XXS,"Person outsd hv veh inj in clsn w 2/3-whl mv nontraf, sqla  ",C, 
D,V623XXD,"Occup of hv veh injured in clsn w 2/3-whl mv nontraf, subs  ",C, 
D,V623XXS,"Occup of hv veh inj in clsn w 2/3-whl mv nontraf, sequela   ",C, 
D,V624XXD,"Prsn brd/alit hv veh injured in collision w 2/3-whl mv, subs",C, 
D,V624XXS,"Prsn brd/alit hv veh injured in clsn w 2/3-whl mv, sequela  ",C, 
D,V625XXD,"Driver of hv veh injured in clsn w 2/3-whl mv in traf, subs ",C, 
D,V625XXS,"Driver of hv veh inj in clsn w 2/3-whl mv in traf, sequela  ",C, 
D,V626XXD,"Pasngr in hv veh injured in clsn w 2/3-whl mv in traf, subs ",C, 
D,V626XXS,"Pasngr in hv veh inj in clsn w 2/3-whl mv in traf, sequela  ",C, 
D,V627XXD,"Person outside hv veh inj in clsn w 2/3-whl mv in traf, subs",C, 
D,V627XXS,"Person outsd hv veh inj in clsn w 2/3-whl mv in traf, sqla  ",C, 
D,V629XXD,"Occup of hv veh injured in clsn w 2/3-whl mv in traf, subs  ",C, 
D,V629XXS,"Occup of hv veh inj in clsn w 2/3-whl mv in traf, sequela   ",C, 
D,V630XXD,"Driver of hv veh inj pick-up truck, pk-up/van nontraf, subs ",C, 
D,V630XXS,"Driver of hv veh inj pk-up truck, pk-up/van nontraf, sequela",C, 
D,V631XXD,"Pasngr in hv veh inj pick-up truck, pk-up/van nontraf, subs ",C, 
D,V631XXS,"Pasngr in hv veh inj pk-up truck, pk-up/van nontraf, sequela",C, 
D,V632XXD,"Person outsd hv veh inj pk-up truck, pk-up/van nontraf, subs",C, 
D,V632XXS,"Person outsd hv veh inj pk-up truck, pk-up/van nontraf, sqla",C, 
D,V633XXD,"Occup of hv veh inj pick-up truck, pk-up/van nontraf, subs  ",C, 
D,V633XXS,"Occup of hv veh inj pk-up truck, pk-up/van nontraf, sequela ",C, 
D,V634XXD,"Prsn brd/alit hv veh injured pick-up truck, pk-up/van, subs ",C, 
D,V634XXS,"Prsn brd/alit hv veh inj pick-up truck, pk-up/van, sequela  ",C, 
D,V635XXD,"Driver of hv veh inj pick-up truck, pk-up/van in traf, subs ",C, 
D,V635XXS,"Driver of hv veh inj pk-up truck, pk-up/van in traf, sequela",C, 
D,V636XXD,"Pasngr in hv veh inj pick-up truck, pk-up/van in traf, subs ",C, 
D,V636XXS,"Pasngr in hv veh inj pk-up truck, pk-up/van in traf, sequela",C, 
D,V637XXD,"Person outsd hv veh inj pk-up truck, pk-up/van in traf, subs",C, 
D,V637XXS,"Person outsd hv veh inj pk-up truck, pk-up/van in traf, sqla",C, 
D,V639XXD,"Occup of hv veh inj pick-up truck, pk-up/van in traf, subs  ",C, 
D,V639XXS,"Occup of hv veh inj pk-up truck, pk-up/van in traf, sequela ",C, 
D,V640XXD,"Driver of hv veh injured in collision w hv veh nontraf, subs",C, 
D,V640XXS,"Driver of hv veh injured in clsn w hv veh nontraf, sequela  ",C, 
D,V641XXD,"Passenger in hv veh injured in clsn w hv veh nontraf, subs  ",C, 
D,V641XXS,"Pasngr in hv veh injured in clsn w hv veh nontraf, sequela  ",C, 
D,V642XXD,"Person outside hv veh injured in clsn w hv veh nontraf, subs",C, 
D,V642XXS,"Person outside hv veh inj in clsn w hv veh nontraf, sequela ",C, 
D,V643XXD,"Occup of hv veh injured in collision w hv veh nontraf, subs ",C, 
D,V643XXS,"Occup of hv veh injured in clsn w hv veh nontraf, sequela   ",C, 
D,V644XXD,"Prsn brd/alit hv veh inj in clsn w hv veh wh brd/alit, subs ",C, 
D,V644XXS,"Prsn brd/alit hv veh inj in clsn w hv veh wh brd/alit, sqla ",C, 
D,V645XXD,"Driver of hv veh injured in collision w hv veh in traf, subs",C, 
D,V645XXS,"Driver of hv veh injured in clsn w hv veh in traf, sequela  ",C, 
D,V646XXD,"Passenger in hv veh injured in clsn w hv veh in traf, subs  ",C, 
D,V646XXS,"Pasngr in hv veh injured in clsn w hv veh in traf, sequela  ",C, 
D,V647XXD,"Person outside hv veh injured in clsn w hv veh in traf, subs",C, 
D,V647XXS,"Person outside hv veh inj in clsn w hv veh in traf, sequela ",C, 
D,V649XXD,"Occup of hv veh injured in collision w hv veh in traf, subs ",C, 
D,V649XXS,"Occup of hv veh injured in clsn w hv veh in traf, sequela   ",C, 
D,V650XXD,"Driver of hv veh inj in clsn w rail trn/veh nontraf, subs   ",C, 
D,V650XXS,"Driver of hv veh inj in clsn w rail trn/veh nontraf, sequela",C, 
D,V651XXD,"Pasngr in hv veh inj in clsn w rail trn/veh nontraf, subs   ",C, 
D,V651XXS,"Pasngr in hv veh inj in clsn w rail trn/veh nontraf, sequela",C, 
D,V652XXD,"Person outsd hv veh inj in clsn w rail trn/veh nontraf, subs",C, 
D,V652XXS,"Person outsd hv veh inj in clsn w rail trn/veh nontraf, sqla",C, 
D,V653XXD,"Occup of hv veh injured in clsn w rail trn/veh nontraf, subs",C, 
D,V653XXS,"Occup of hv veh inj in clsn w rail trn/veh nontraf, sequela ",C, 
D,V654XXD,"Prsn brd/alit hv veh injured in clsn w rail trn/veh, subs   ",C, 
D,V654XXS,"Prsn brd/alit hv veh injured in clsn w rail trn/veh, sequela",C, 
D,V655XXD,"Driver of hv veh inj in clsn w rail trn/veh in traf, subs   ",C, 
D,V655XXS,"Driver of hv veh inj in clsn w rail trn/veh in traf, sequela",C, 
D,V656XXD,"Pasngr in hv veh inj in clsn w rail trn/veh in traf, subs   ",C, 
D,V656XXS,"Pasngr in hv veh inj in clsn w rail trn/veh in traf, sequela",C, 
D,V657XXD,"Person outsd hv veh inj in clsn w rail trn/veh in traf, subs",C, 
D,V657XXS,"Person outsd hv veh inj in clsn w rail trn/veh in traf, sqla",C, 
D,V659XXD,"Occup of hv veh injured in clsn w rail trn/veh in traf, subs",C, 
D,V659XXS,"Occup of hv veh inj in clsn w rail trn/veh in traf, sequela ",C, 
D,V660XXD,"Driver of hv veh inj in clsn w nonmtr vehicle nontraf, subs ",C, 
D,V660XXS,"Driver of hv veh inj in clsn w nonmtr vehicle nontraf, sqla ",C, 
D,V661XXD,"Pasngr in hv veh inj in clsn w nonmtr vehicle nontraf, subs ",C, 
D,V661XXS,"Pasngr in hv veh inj in clsn w nonmtr vehicle nontraf, sqla ",C, 
D,V662XXD,"Person outsd hv veh inj in clsn w nonmtr veh nontraf, subs  ",C, 
D,V662XXS,"Person outsd hv veh inj in clsn w nonmtr veh nontraf, sqla  ",C, 
D,V663XXD,"Occup of hv veh inj in clsn w nonmtr vehicle nontraf, subs  ",C, 
D,V663XXS,"Occup of hv veh inj in clsn w nonmtr vehicle nontraf, sqla  ",C, 
D,V664XXD,"Prsn brd/alit hv veh injured in clsn w nonmtr vehicle, subs ",C, 
D,V664XXS,"Prsn brd/alit hv veh inj in clsn w nonmtr vehicle, sequela  ",C, 
D,V665XXD,"Driver of hv veh inj in clsn w nonmtr vehicle in traf, subs ",C, 
D,V665XXS,"Driver of hv veh inj in clsn w nonmtr vehicle in traf, sqla ",C, 
D,V666XXD,"Pasngr in hv veh inj in clsn w nonmtr vehicle in traf, subs ",C, 
D,V666XXS,"Pasngr in hv veh inj in clsn w nonmtr vehicle in traf, sqla ",C, 
D,V667XXD,"Person outsd hv veh inj in clsn w nonmtr veh in traf, subs  ",C, 
D,V667XXS,"Person outsd hv veh inj in clsn w nonmtr veh in traf, sqla  ",C, 
D,V669XXD,"Occup of hv veh inj in clsn w nonmtr vehicle in traf, subs  ",C, 
D,V669XXS,"Occup of hv veh inj in clsn w nonmtr vehicle in traf, sqla  ",C, 
D,V670XXD,"Driver of hv veh inj in clsn w statnry object nontraf, subs ",C, 
D,V670XXS,"Driver of hv veh inj in clsn w statnry object nontraf, sqla ",C, 
D,V671XXD,"Pasngr in hv veh inj in clsn w statnry object nontraf, subs ",C, 
D,V671XXS,"Pasngr in hv veh inj in clsn w statnry object nontraf, sqla ",C, 
D,V672XXD,"Person outsd hv veh inj in clsn w statnry obj nontraf, subs ",C, 
D,V672XXS,"Person outsd hv veh inj in clsn w statnry obj nontraf, sqla ",C, 
D,V673XXD,"Occup of hv veh inj in clsn w statnry object nontraf, subs  ",C, 
D,V673XXS,"Occup of hv veh inj in clsn w statnry object nontraf, sqla  ",C, 
D,V674XXD,"Prsn brd/alit hv veh injured in clsn w statnry object, subs ",C, 
D,V674XXS,"Prsn brd/alit hv veh inj in clsn w statnry object, sequela  ",C, 
D,V675XXD,"Driver of hv veh inj in clsn w statnry object in traf, subs ",C, 
D,V675XXS,"Driver of hv veh inj in clsn w statnry object in traf, sqla ",C, 
D,V676XXD,"Pasngr in hv veh inj in clsn w statnry object in traf, subs ",C, 
D,V676XXS,"Pasngr in hv veh inj in clsn w statnry object in traf, sqla ",C, 
D,V677XXD,"Person outsd hv veh inj in clsn w statnry obj in traf, subs ",C, 
D,V677XXS,"Person outsd hv veh inj in clsn w statnry obj in traf, sqla ",C, 
D,V679XXD,"Occup of hv veh inj in clsn w statnry object in traf, subs  ",C, 
D,V679XXS,"Occup of hv veh inj in clsn w statnry object in traf, sqla  ",C, 
D,V680XXD,"Driver of hv veh injured in nonclsn trnsp acc nontraf, subs ",C, 
D,V680XXS,"Driver of hv veh inj in nonclsn trnsp acc nontraf, sequela  ",C, 
D,V681XXD,"Pasngr in hv veh injured in nonclsn trnsp acc nontraf, subs ",C, 
D,V681XXS,"Pasngr in hv veh inj in nonclsn trnsp acc nontraf, sequela  ",C, 
D,V682XXD,"Person outside hv veh inj in nonclsn trnsp acc nontraf, subs",C, 
D,V682XXS,"Person outsd hv veh inj in nonclsn trnsp acc nontraf, sqla  ",C, 
D,V683XXD,"Occup of hv veh injured in nonclsn trnsp acc nontraf, subs  ",C, 
D,V683XXS,"Occup of hv veh inj in nonclsn trnsp acc nontraf, sequela   ",C, 
D,V684XXD,"Prsn brd/alit hv veh injured in nonclsn trnsp accident, subs",C, 
D,V684XXS,"Prsn brd/alit hv veh injured in nonclsn trnsp acc, sequela  ",C, 
D,V685XXD,"Driver of hv veh injured in nonclsn trnsp acc in traf, subs ",C, 
D,V685XXS,"Driver of hv veh inj in nonclsn trnsp acc in traf, sequela  ",C, 
D,V686XXD,"Pasngr in hv veh injured in nonclsn trnsp acc in traf, subs ",C, 
D,V686XXS,"Pasngr in hv veh inj in nonclsn trnsp acc in traf, sequela  ",C, 
D,V687XXD,"Person outside hv veh inj in nonclsn trnsp acc in traf, subs",C, 
D,V687XXS,"Person outsd hv veh inj in nonclsn trnsp acc in traf, sqla  ",C, 
D,V689XXD,"Occup of hv veh injured in nonclsn trnsp acc in traf, subs  ",C, 
D,V689XXS,"Occup of hv veh inj in nonclsn trnsp acc in traf, sequela   ",C, 
D,V6900XD,"Driver of hv veh injured in clsn w unsp mv nontraf, subs    ",C, 
D,V6900XS,"Driver of hv veh injured in clsn w unsp mv nontraf, sequela ",C, 
D,V6909XD,"Driver of hv veh injured in collision w oth mv nontraf, subs",C, 
D,V6909XS,"Driver of hv veh injured in clsn w oth mv nontraf, sequela  ",C, 
D,V6910XD,"Passenger in hv veh injured in clsn w unsp mv nontraf, subs ",C, 
D,V6910XS,"Pasngr in hv veh injured in clsn w unsp mv nontraf, sequela ",C, 
D,V6919XD,"Passenger in hv veh injured in clsn w oth mv nontraf, subs  ",C, 
D,V6919XS,"Pasngr in hv veh injured in clsn w oth mv nontraf, sequela  ",C, 
D,V6920XD,"Occup of hv veh injured in collision w unsp mv nontraf, subs",C, 
D,V6920XS,"Occup of hv veh injured in clsn w unsp mv nontraf, sequela  ",C, 
D,V6929XD,"Occup of hv veh injured in collision w oth mv nontraf, subs ",C, 
D,V6929XS,"Occup of hv veh injured in clsn w oth mv nontraf, sequela   ",C, 
D,V693XXD,"Occupant (driver) of hv veh injured in unsp nontraf, subs   ",C, 
D,V693XXS,"Occupant (driver) of hv veh injured in unsp nontraf, sequela",C, 
D,V6940XD,"Driver of hv veh injured in clsn w unsp mv in traf, subs    ",C, 
D,V6940XS,"Driver of hv veh injured in clsn w unsp mv in traf, sequela ",C, 
D,V6949XD,"Driver of hv veh injured in collision w oth mv in traf, subs",C, 
D,V6949XS,"Driver of hv veh injured in clsn w oth mv in traf, sequela  ",C, 
D,V6950XD,"Passenger in hv veh injured in clsn w unsp mv in traf, subs ",C, 
D,V6950XS,"Pasngr in hv veh injured in clsn w unsp mv in traf, sequela ",C, 
D,V6959XD,"Passenger in hv veh injured in clsn w oth mv in traf, subs  ",C, 
D,V6959XS,"Pasngr in hv veh injured in clsn w oth mv in traf, sequela  ",C, 
D,V6960XD,"Occup of hv veh injured in collision w unsp mv in traf, subs",C, 
D,V6960XS,"Occup of hv veh injured in clsn w unsp mv in traf, sequela  ",C, 
D,V6969XD,"Occup of hv veh injured in collision w oth mv in traf, subs ",C, 
D,V6969XS,"Occup of hv veh injured in clsn w oth mv in traf, sequela   ",C, 
D,V6981XD,"Occ of hv veh injured in trnsp acc w miltry vehicle, subs   ",C, 
D,V6981XS,"Occ of hv veh injured in trnsp acc w miltry vehicle, sequela",C, 
D,V6988XD,"Occupant (driver) of hv veh injured in oth trnsp acc, subs  ",C, 
D,V6988XS,"Occupant of hv veh injured in oth trnsp acc, sequela        ",C, 
D,V699XXD,"Occupant (driver) of hv veh injured in unsp traf, subs      ",C, 
D,V699XXS,"Occupant (driver) of hv veh injured in unsp traf, sequela   ",C, 
D,V700XXD,"Driver of bus injured in collision w ped/anml nontraf, subs ",C, 
D,V700XXS,"Driver of bus injured in clsn w ped/anml nontraf, sequela   ",C, 
D,V701XXD,"Passenger on bus injured in clsn w ped/anml nontraf, subs   ",C, 
D,V701XXS,"Passenger on bus injured in clsn w ped/anml nontraf, sequela",C, 
D,V702XXD,"Person outside bus injured in clsn w ped/anml nontraf, subs ",C, 
D,V702XXS,"Person outside bus inj in clsn w ped/anml nontraf, sequela  ",C, 
D,V703XXD,"Occup of bus injured in collision w ped/anml nontraf, subs  ",C, 
D,V703XXS,"Occup of bus injured in clsn w ped/anml nontraf, sequela    ",C, 
D,V704XXD,"Prsn brd/alit from bus injured in collision w ped/anml, subs",C, 
D,V704XXS,"Prsn brd/alit from bus injured in clsn w ped/anml, sequela  ",C, 
D,V705XXD,"Driver of bus injured in collision w ped/anml in traf, subs ",C, 
D,V705XXS,"Driver of bus injured in clsn w ped/anml in traf, sequela   ",C, 
D,V706XXD,"Passenger on bus injured in clsn w ped/anml in traf, subs   ",C, 
D,V706XXS,"Passenger on bus injured in clsn w ped/anml in traf, sequela",C, 
D,V707XXD,"Person outside bus injured in clsn w ped/anml in traf, subs ",C, 
D,V707XXS,"Person outside bus inj in clsn w ped/anml in traf, sequela  ",C, 
D,V709XXD,"Occup of bus injured in collision w ped/anml in traf, subs  ",C, 
D,V709XXS,"Occup of bus injured in clsn w ped/anml in traf, sequela    ",C, 
D,V710XXD,"Driver of bus injured in collision w pedl cyc nontraf, subs ",C, 
D,V710XXS,"Driver of bus injured in clsn w pedl cyc nontraf, sequela   ",C, 
D,V711XXD,"Passenger on bus injured in clsn w pedl cyc nontraf, subs   ",C, 
D,V711XXS,"Passenger on bus injured in clsn w pedl cyc nontraf, sequela",C, 
D,V712XXD,"Person outside bus injured in clsn w pedl cyc nontraf, subs ",C, 
D,V712XXS,"Person outside bus inj in clsn w pedl cyc nontraf, sequela  ",C, 
D,V713XXD,"Occup of bus injured in collision w pedl cyc nontraf, subs  ",C, 
D,V713XXS,"Occup of bus injured in clsn w pedl cyc nontraf, sequela    ",C, 
D,V714XXD,"Prsn brd/alit from bus injured in collision w pedl cyc, subs",C, 
D,V714XXS,"Prsn brd/alit from bus injured in clsn w pedl cyc, sequela  ",C, 
D,V715XXD,"Driver of bus injured in collision w pedl cyc in traf, subs ",C, 
D,V715XXS,"Driver of bus injured in clsn w pedl cyc in traf, sequela   ",C, 
D,V716XXD,"Passenger on bus injured in clsn w pedl cyc in traf, subs   ",C, 
D,V716XXS,"Passenger on bus injured in clsn w pedl cyc in traf, sequela",C, 
D,V717XXD,"Person outside bus injured in clsn w pedl cyc in traf, subs ",C, 
D,V717XXS,"Person outside bus inj in clsn w pedl cyc in traf, sequela  ",C, 
D,V719XXD,"Occup of bus injured in collision w pedl cyc in traf, subs  ",C, 
D,V719XXS,"Occup of bus injured in clsn w pedl cyc in traf, sequela    ",C, 
D,V720XXD,"Driver of bus injured in clsn w 2/3-whl mv nontraf, subs    ",C, 
D,V720XXS,"Driver of bus injured in clsn w 2/3-whl mv nontraf, sequela ",C, 
D,V721XXD,"Passenger on bus injured in clsn w 2/3-whl mv nontraf, subs ",C, 
D,V721XXS,"Pasngr on bus injured in clsn w 2/3-whl mv nontraf, sequela ",C, 
D,V722XXD,"Person outside bus inj in clsn w 2/3-whl mv nontraf, subs   ",C, 
D,V722XXS,"Person outside bus inj in clsn w 2/3-whl mv nontraf, sequela",C, 
D,V723XXD,"Occup of bus injured in collision w 2/3-whl mv nontraf, subs",C, 
D,V723XXS,"Occup of bus injured in clsn w 2/3-whl mv nontraf, sequela  ",C, 
D,V724XXD,"Prsn brd/alit from bus injured in clsn w 2/3-whl mv, subs   ",C, 
D,V724XXS,"Prsn brd/alit from bus injured in clsn w 2/3-whl mv, sequela",C, 
D,V725XXD,"Driver of bus injured in clsn w 2/3-whl mv in traf, subs    ",C, 
D,V725XXS,"Driver of bus injured in clsn w 2/3-whl mv in traf, sequela ",C, 
D,V726XXD,"Passenger on bus injured in clsn w 2/3-whl mv in traf, subs ",C, 
D,V726XXS,"Pasngr on bus injured in clsn w 2/3-whl mv in traf, sequela ",C, 
D,V727XXD,"Person outside bus inj in clsn w 2/3-whl mv in traf, subs   ",C, 
D,V727XXS,"Person outside bus inj in clsn w 2/3-whl mv in traf, sequela",C, 
D,V729XXD,"Occup of bus injured in collision w 2/3-whl mv in traf, subs",C, 
D,V729XXS,"Occup of bus injured in clsn w 2/3-whl mv in traf, sequela  ",C, 
D,V730XXD,"Driver of bus injured pick-up truck, pk-up/van nontraf, subs",C, 
D,V730XXS,"Driver of bus inj pick-up truck, pk-up/van nontraf, sequela ",C, 
D,V731XXD,"Pasngr on bus injured pick-up truck, pk-up/van nontraf, subs",C, 
D,V731XXS,"Pasngr on bus inj pick-up truck, pk-up/van nontraf, sequela ",C, 
D,V732XXD,"Person outsd bus inj pick-up truck, pk-up/van nontraf, subs ",C, 
D,V732XXS,"Person outsd bus inj pk-up truck, pk-up/van nontraf, sequela",C, 
D,V733XXD,"Occup of bus injured pick-up truck, pk-up/van nontraf, subs ",C, 
D,V733XXS,"Occup of bus inj pick-up truck, pk-up/van nontraf, sequela  ",C, 
D,V734XXD,"Prsn brd/alit from bus inj pick-up truck, pk-up/van, subs   ",C, 
